flow,total_fiat,total_biat,min_fiat,min_biat,max_fiat,max_biat,mean_fiat,mean_biat,std_fiat,std_biat,feduration,total_fpackets,total_bpackets,total_fpktl,total_bpktl,min_fpktl,min_bpktl,max_fpktl,max_bpktl,mean_fpktl,mean_bpktl,std_fpktl,std_bpktl,avgPacketSize,fPktsPerSecond,bPktsPerSecond,flowPktsPerSecond,flowBytesPerSecond,label
192.168.140.130:49509<->192.0.73.2:443,0.139192,0.111044,0.000079,0.00000,0.041934,0.041934,0.01988457142857143,0.015863428571428573,0.017289745707182846,0.01865364017072935,0.139192,8,8,961,6176,54,60,571,1514,120.125,772.0,182.2293982084904,723.0822913057683,446.0625,57.47456750387953330651186850,57.47456750387953330651186850,114.9491350077590666130237370,51274.49853439852865107190068,Win7_Chrome
192.168.140.130:49510<->192.0.73.2:443,0.139130,0.111045,0.000244,0.000000,0.042100,0.042100,0.019875714285714285,0.01586357142857143,0.017347500326312968,0.018676990495055164,0.13913,8,8,961,6176,54,60,571,1514,120.125,772.0,182.2293982084904,711.2066205701808,446.0625,57.50017968806152519226622583,57.50017968806152519226622583,115.0003593761230503845324517,51297.34780421188816215050672,Win7_Chrome
192.168.140.130:49511<->87.236.16.206:443,0.131041,0.115133,0.000439,0.000001,0.036392,0.036392,0.021840166666666664,0.014391625,0.013504438846789106,0.0164517983032468,0.131041,7,9,937,5315,54,60,571,1514,133.85714285714286,590.5555555555555,193.08584323337342,696.7950041280275,390.75,53.41839576926305507436603811,68.68079456048107080989919186,122.0991903297441258842652300,47710.25862134751718927663861,Win7_Chrome
192.168.140.130:49512<->87.236.16.206:443,0.133641,0.117888,0.000233,0.000000,0.036157,0.036157,0.0222735,0.014736,0.01367547307774031,0.016757316832612893,0.133641,7,9,937,5315,54,60,571,1514,133.85714285714286,590.5555555555555,193.08584323337342,705.2937528276979,390.75,52.37913514565140937287209763,67.34460233012324062226412553,119.7237374757746499951362232,46782.05041865894448559947920,Win7_Chrome
192.168.140.130:49513<->87.236.16.206:443,0.134599,0.119152,0.000262,0.00000,0.038616,0.038616,0.022433166666666667,0.014894,0.01412012248412409,0.016471581292812003,0.134599,7,9,937,5315,54,60,571,1514,133.85714285714286,590.5555555555555,193.08584323337342,696.7950041280275,390.75,52.00632991329801855883030335,66.86528131709745243278181859,118.8716112303954709916121219,46449.08208827703028997243665,Win7_Chrome
192.168.140.130:49514<->87.236.16.206:443,0.140380,0.124236,0.000203,0.000000,0.038350,0.038350,0.020054285714285715,0.0155295,0.015152784878411906,0.016868958050640998,0.140380,8,9,991,5315,54,60,571,1514,123.875,590.5555555555555,180.9786392288959,705.2937528276979,370.94117647058823,56.98817495369710785012109987,64.11169682290924633138623736,121.0998717766063541815073372,44920.92890725174526285795697,Win7_Chrome
192.168.140.130:49515<->87.236.16.206:443,0.143457,0.128060,0.000231,0.00000,0.039972,0.039972,0.0239095,0.0160075,0.014308912841302793,0.01783328256779601,0.143457,7,9,937,5315,54,60,571,1514,133.85714285714286,590.5555555555555,193.08584323337342,705.2937528276979,390.75,48.79510933589856193842057202,62.73656914615529392082644974,111.5316784820538558592470218,43581.00336686254417700077375,Win7_Chrome
192.168.140.130:49516<->87.236.16.206:443,0.142972,0.126595,0.000558,0.000000,0.038957,0.038957,0.023828666666666665,0.015824375,0.014061282269646203,0.017881558320855116,0.142972,7,9,937,5315,54,60,571,1514,133.85714285714286,590.5555555555555,193.08584323337342,705.2937528276979,390.75,48.96063564893825364407016759,62.94938869149204039951878690,111.9100243404302940435889545,43728.84201102313739753238396,Win7_Chrome
192.168.140.130:49517<->87.236.16.206:443,0.133941,0.118502,0.000246,0.000000,0.061967,0.061967,0.019134428571428573,0.01481275,0.02153139315710236,0.02229485809233023,0.133941,8,9,991,5315,54,60,571,1466,123.875,590.5555555555555,180.9786392288959,662.2720572225419,370.94117647058823,59.72779059436617615218641043,67.19376441866194817120971174,126.9215550130281243233961222,47080.43093600913835196093802,Win7_Chrome
192.168.140.130:49518<->87.236.16.206:443,0.136594,0.119115,0.000216,0.00000,0.063513,0.063513,0.022765666666666667,0.014889375,0.022570739045646392,0.021156584466020433,0.136594,7,9,937,5315,54,60,571,1466,133.85714285714286,590.5555555555555,193.08584323337342,662.2720572225419,390.75,51.24676047264155087339121777,65.88869203625342255150299428,117.1354525088949734248942120,45770.67806785071086577741336,Win7_Chrome
192.168.140.130:49519<->87.236.16.206:443,0.135183,0.117853,0.000263,0.000000,0.062368,0.062368,0.0225305,0.014731625,0.022183442625075128,0.021466445383684613,0.135183,7,9,937,5315,54,60,571,1466,133.85714285714286,590.5555555555555,193.08584323337342,662.2720572225419,390.75,51.78165893640472544624693933,66.57641863252036128803177914,118.3580775689250867342787185,46248.41881005747764141940925,Win7_Chrome
192.168.140.130:49520<->87.236.16.206:443,0.135563,0.111871,0.000189,0.000002,0.052280,0.052280,0.019366142857142856,0.013983875,0.019359319352950502,0.019574174096333448,0.135563,8,9,991,5315,54,60,571,1466,123.875,590.5555555555555,180.9786392288959,662.2720572225419,370.94117647058823,59.01315255637600230151294970,66.38979662592300258920206841,125.4029491822990048907150181,46517.11750256338381416758260,Win7_Chrome
192.168.140.130:49521<->87.236.16.206:443,0.134420,0.111872,0.000220,0.000001,0.055225,0.055225,0.022403333333333334,0.013984,0.02032991386766473,0.02038252593346986,0.134420,7,9,937,5315,54,60,571,1514,133.85714285714286,590.5555555555555,193.08584323337342,705.2937528276979,390.75,52.07558399047760749888409463,66.95432227347120964142240738,119.0299062639488171403065020,46510.93587263800029757476566,Win7_Chrome
192.168.140.130:49522<->87.236.16.206:443,0.125589,0.102253,0.000377,0.00000,0.053341,0.053341,0.020931500000000002,0.012781625,0.01819139929472167,0.018665688184760675,0.125589,7,9,937,5315,54,60,571,1514,133.85714285714286,590.5555555555555,193.08584323337342,663.9731001913992,390.75,55.73736553360565017636894951,71.66232711463583594104579223,127.3996926482414861174147417,49781.42990230036070037981033,Win7_Chrome
192.168.140.130:49523<->87.236.16.206:443,0.364629,0.347137,0.000213,0.000000,0.215000,0.215000,0.0607715,0.043392125,0.08065110090941102,0.07684631987551983,0.364629,7,9,937,5315,54,60,571,1466,133.85714285714286,590.5555555555555,193.08584323337342,662.2720572225419,390.75,19.19759536405497094306815969,24.68262261092781978394477675,43.88021797498279072701293644,17146.19517372452547658030491,Win7_Chrome
192.168.140.130:49524<->87.236.16.206:443,0.363374,0.347136,0.000254,0.000000,0.214524,0.214524,0.06056233333333333,0.043392,0.0806368374495594,0.07714289680104801,0.363374,7,9,937,5315,54,60,571,1466,133.85714285714286,590.5555555555555,193.08584323337342,662.2720572225419,390.75,19.26389890305855674869418285,24.76787001821814439117823510,44.03176892127670113987241795,17205.41370598887097040514731,Win7_Chrome
192.168.140.130:49525<->87.236.16.206:443,0.362133,0.347134,0.000301,0.000001,0.214919,0.214919,0.05173328571428571,0.04339175,0.07727257168559076,0.07710896359002999,0.362133,8,9,991,5315,54,60,571,1466,123.875,590.5555555555555,180.9786392288959,662.2720572225419,370.94117647058823,22.09133108554039537959810346,24.85274747123294480204786639,46.94407855677334018164596985,17413.49172817721665796820505,Win7_Chrome
192.168.140.130:49526<->87.236.16.206:443,0.360623,0.347133,0.001042,0.000001,0.215236,0.215236,0.060103833333333335,0.043391625,0.08124616155712629,0.07697840713554029,0.360623,7,9,937,5315,54,60,571,1466,133.85714285714286,590.5555555555555,193.08584323337342,662.2720572225419,390.75,19.41085288514598347859121576,24.95681085233055018676013454,44.36766373747653366535135030,17336.66460541895552973604013,Win7_Chrome
192.168.140.130:49527<->87.236.16.206:443,0.363256,0.352910,0.000219,0.000000,0.219080,0.219080,0.051893714285714286,0.04411375,0.07831582993391625,0.07778065963381532,0.363256,8,9,991,5315,54,60,571,1514,123.875,590.5555555555555,180.9786392288959,688.6096701163714,370.94117647058823,22.02303609575616094434778779,24.77591560772568106239126126,46.79895170348184200673904905,17359.65820247979386438214372,Win7_Chrome
192.168.140.130:49528<->87.236.16.206:443,0.361715,0.353475,0.000785,0.000000,0.220328,0.220328,0.06028583333333334,0.044184375,0.08303906650105519,0.07788043867536866,0.361715,7,9,937,5315,54,60,571,1514,133.85714285714286,590.5555555555555,193.08584323337342,705.2937528276979,390.75,19.35225246395642978588114952,24.88146745365826686756147796,44.23371991761469665344262748,17284.32605780794271733270669,Win7_Chrome
192.168.140.130:49529<->178.154.131.215:443,4.283100,4.274685,0.001246,0.000001,4.157624,4.157624,0.6118714285714286,0.4274685,1.5637985925058526,1.3111125902577931,4.283100,8,11,1041,4962,54,60,571,1514,130.125,451.09090909090907,180.2668161365258,573.8934490905878,315.94736842105266,1.867806028343956480119539586,2.568233288972940160164366930,4.436039317316896640283906516,1401.554948518596343769699517,Win7_Chrome
192.168.140.130:49530<->87.250.247.183:443,4.281733,4.273137,0.008537,0.000001,3.973085,3.973085,0.6116761428571429,0.4273137,1.4828603627269863,1.2468575723786623,4.281733,8,11,1054,5923,54,60,571,1514,131.75,538.4545454545455,180.36530391719705,595.3053609092335,367.2105263157895,1.868402350169896161203886370,2.569053231483607221655343759,4.437455581653503382859230129,1629.480399641920689589939401,Win7_Chrome
192.168.140.130:49531<->87.250.251.119:443,4.293672,4.281485,0.000099,0.000000,1.982106,1.982106,0.1431224,0.057857905405405405,0.4189692563108856,0.2735239773744605,4.293672,31,75,6634,81978,54,60,2119,1514,214.0,1093.04,428.23825144421653,605.4407025665885,835.9622641509434,7.219927372188653441622927881,17.46756622303706477811998681,24.68749359522571821974291469,20637.81304207680512158357695,Win7_Chrome
192.168.140.130:49532<->178.154.131.215:443,4.210679,4.201696,0.000154,0.000000,2.804353,2.804353,0.13158371875,0.03653648695652174,0.5189723079223098,0.28639180767678185,4.210679,33,116,3210,149961,54,60,571,1514,97.27272727272727,1292.7672413793102,116.96294090631677,465.8240451119905,1027.993288590604,7.837215802961945092466084449,27.54900100435107971897169079,35.38621680731302481143777524,36376.79338652982096236735215,Win7_Chrome
192.168.140.130:49533<->87.236.16.206:443,0.177494,0.155642,0.000228,0.000000,0.063694,0.063694,0.029582333333333335,0.01945525,0.02086044184255613,0.023967093504875147,0.177494,7,9,937,5315,54,60,571,1514,133.85714285714286,590.5555555555555,193.08584323337342,696.7950041280275,390.75,39.43795283220841267873843623,50.70593935569653058694941801,90.14389218790494326568785424,35223.72587242385658106752904,Win7_Chrome
192.168.140.130:49534<->87.236.16.206:443,0.175349,0.155639,0.000238,0.000001,0.064033,0.064033,0.029224833333333335,0.019454875,0.020968235084686235,0.023773145500378005,0.175349,7,9,937,5315,54,60,571,1514,133.85714285714286,590.5555555555555,193.08584323337342,696.7950041280275,390.75,39.92038734181546515805621931,51.32621229661988377464371054,91.24659963843534893269992985,35654.60880871861259545249759,Win7_Chrome
192.168.140.130:49535<->87.236.16.206:443,0.163213,0.145529,0.000204,0.000000,0.064290,0.064290,0.027202166666666666,0.018191125,0.02187005254147019,0.023586630162249,0.163213,7,9,937,5315,54,60,571,1514,133.85714285714286,590.5555555555555,193.08584323337342,663.9731001913992,390.75,42.88874048023135412007621942,55.14266633172602672581228211,98.03140681195738084588850153,38305.77221177234656553093197,Win7_Chrome
192.168.140.130:49536<->87.236.16.206:443,0.170932,0.153099,0.000439,0.000000,0.068936,0.068936,0.028488666666666666,0.019137375,0.023288400672151505,0.024865150753255908,0.170932,7,9,937,5315,54,60,571,1466,133.85714285714286,590.5555555555555,193.08584323337342,662.2720572225419,390.75,40.95195750356867058245384129,52.65251679030257646315493881,93.60447429387124704560878010,36575.94833033018978307163082,Win7_Chrome
192.168.140.130:49537<->87.236.16.206:443,0.167985,0.149859,0.000219,0.000000,0.066212,0.066212,0.027997499999999998,0.018732375,0.022129292403960863,0.0245493783333422,0.167985,7,9,937,5315,54,60,571,1466,133.85714285714286,590.5555555555555,193.08584323337342,662.2720572225419,390.75,41.67038723695568056671726642,53.57621216180016072863648540,95.24659939875584129535375182,37217.60871506384498615947852,Win7_Chrome
192.168.140.130:49538<->87.236.16.206:443,0.166662,0.150212,0.000209,0.000000,0.067160,0.067160,0.027777,0.0187765,0.023113268215464465,0.024616159831646018,0.166662,7,9,937,5315,54,60,571,1466,133.85714285714286,590.5555555555555,193.08584323337342,662.2720572225419,390.75,42.00117603292892200981627486,54.00151204233718544119235339,96.00268807526610745100862824,37513.05036541023148648162149,Win7_Chrome
192.168.140.130:49539<->87.236.16.206:443,0.128715,0.113880,0.000101,0.000000,0.052196,0.052196,0.0214525,0.01898,0.020278400693841712,0.022455733049713607,0.128715,7,7,907,5195,54,60,571,1514,129.57142857142858,742.1428571428571,194.7030706339418,725.7590115576539,435.85714285714283,54.38371596162063473565629492,54.38371596162063473565629492,108.7674319232412694713125898,47407.06211397273045099638737,Win7_Chrome
192.168.140.130:49540<->87.236.16.206:443,0.127390,0.103770,0.000070,0.000000,0.042180,0.042180,0.021231666666666666,0.017295,0.01735757965462543,0.01732841675399112,0.127390,7,7,907,5195,54,60,571,1466,129.57142857142858,742.1428571428571,194.7030706339418,681.298375302977,435.85714285714283,54.94936808226705392887981788,54.94936808226705392887981788,109.8987361645341078577596358,47900.14914828479472486066410,Win7_Chrome
192.168.140.130:49541<->87.236.16.206:443,0.137161,0.115246,0.000563,0.000001,0.042492,0.042492,0.022860166666666668,0.01440575,0.014564528285072148,0.01710453451782388,0.137161,7,9,937,5315,54,60,571,1466,133.85714285714286,590.5555555555555,193.08584323337342,662.2720572225419,390.75,51.03491517268028083784749309,65.61631950773178964866106255,116.6512346804120704865085556,45581.46995137101654260321812,Win7_Chrome
192.168.140.130:49542<->87.236.16.206:443,4.049542,4.029144,0.000006,0.000000,0.887022,0.887022,0.007416743589743589,0.0012988858800773693,0.05391864758921286,0.022846489592981654,4.049542,547,3103,36155,4437725,54,60,571,1514,66.09689213893967,1430.1401869158879,44.16365387574768,309.97656783110125,1225.7205479452055,135.0770037698090302557671954,766.2594930488435482333557721,901.3364968186525784891229675,1104786.664763570793931758209,Win7_Chrome
192.168.140.130:49543<->87.236.16.206:443,0.122471,0.102853,0.000076,0.000001,0.043771,0.043771,0.020411833333333334,0.017142166666666667,0.017729423695277483,0.018835772980333634,0.122471,7,7,907,5195,54,60,571,1466,129.57142857142858,742.1428571428571,194.7030706339418,681.298375302977,435.85714285714283,57.15638804288362142874639711,57.15638804288362142874639711,114.3127760857672428574927942,49824.03997681083685117293073,Win7_Chrome
192.168.140.130:49544<->87.236.16.206:443,0.122362,0.105154,0.000395,0.000001,0.045578,0.045578,0.020393666666666668,0.017525666666666665,0.017660751667657487,0.020287176143235573,0.122362,7,7,907,5195,54,60,571,1514,129.57142857142858,742.1428571428571,194.7030706339418,683.5023600474809,435.85714285714283,57.20730292084143770124711920,57.20730292084143770124711920,114.4146058416828754024942384,49868.42320328206469328713163,Win7_Chrome
192.168.140.130:49545<->87.236.16.206:443,0.016195,0,0.016195,0,0.016195,0.016195,0.016195,0.0,0.0,0.0,0.016195,2,1,120,60,54,60,66,60,60.0,60.0,8.48528137423857,0.0,60.0,123.4949058351343007100957086,61.74745291756715035504785428,185.2423587527014510651435628,11114.54152516208706390861377,Win7_Chrome
192.168.140.130:62347<->192.168.140.2:53,0,0,1649878654.751333,0,1649878654.751333,1649878654.751333,0.0,0.0,0.0,0.0,0.015848,1,1,72,88,72,88,72,88,72.0,88.0,0.0,0.0,80.0,63.09944472488642099949520444,63.09944472488642099949520444,126.1988894497728419989904089,10095.91115598182735991923271,Win7_Chrome
192.168.140.130:49546<->77.88.21.179:443,3.827244,3.800108,0.007416,0.000000,3.532137,3.532137,0.5467491428571428,0.3800108,1.3173413132631229,1.1083950006342804,3.827244,8,11,1041,6461,54,60,571,1514,130.125,587.3636363636364,180.2668161365258,623.3800241790352,394.8421052631579,2.090276972150194761556880094,2.874130836706517797140710130,4.964407808856712558697590224,1960.157230633845137649964309,Win7_Chrome
192.168.140.130:49547<->74.125.205.198:443,3.354052,3.305895,0.000135,0.000000,2.69414,2.69414,0.20962825,0.1437345652173913,0.664190966760966,0.5577894112739572,3.354052,17,24,5585,10068,54,60,1466,1514,328.52941176470586,419.5,441.4269641808057,566.0974720188096,381.780487804878,5.068496254679414630423141919,7.155524124253291242950318003,12.22402037893270587337345992,4666.892463205698659412555321,Win7_Chrome
192.168.140.130:49548<->212.188.34.18:443,3.086144,3.079191,0.000191,0.000000,2.631309,2.631309,0.11021942857142857,0.022979037313432833,0.4952243396710468,0.2281274120512023,3.086144,29,135,4367,184079,54,60,2262,1514,150.58620689655172,1363.5481481481481,417.315187259272,410.00534613402954,1149.060975609756,9.396839551232865349121751934,43.74390825573920076315298314,53.14074780697206611227473507,61061.95951971132908898612638,Win7_Chrome
192.168.140.130:58489<->192.168.140.2:53,0,0,1649878655.882877,0,1649878655.882877,1649878655.882877,0.0,0.0,0.0,0.0,0.011217,1,1,91,107,91,107,91,107,91.0,107.0,0.0,0.0,99.0,89.15039671926540073103325310,89.15039671926540073103325310,178.3007934385308014620665062,17651.77855041454934474458411,Win7_Chrome
192.168.140.130:54398<->192.168.140.2:53,0,0,1649878655.883107,0,1649878655.883107,1649878655.883107,0.0,0.0,0.0,0.0,0.017800,1,1,78,94,78,94,78,94,78.0,94.0,0.0,0.0,86.0,56.17977528089887640449438202,56.17977528089887640449438202,112.3595505617977528089887640,9662.921348314606741573033708,Win7_Chrome
